日期,大盘成长,大盘价值,小盘成长,小盘价值,中债-总财富(总值)指数
2018/1/2,4121.3303,7718.7006,5792.264,6652.2844,167.9581
2018/1/3,4176.9856,7711.1969,5855.2312,6707.1554,167.9608
2018/1/4,4203.9395,7730.1435,5884.2341,6777.576,167.884
2018/1/5,4212.487,7788.4143,5890.7672,6803.4579,168.0329
2018/1/8,4246.2679,7828.9701,5903.337,6879.5874,168.1576
2018/1/9,4271.2956,7867.9791,5904.5033,6887.7006,168.2002
2018/1/10,4277.7938,7963.4946,5868.1811,6847.7415,168.0328
2018/1/11,4267.9154,7956.7167,5896.5778,6827.1471,167.8964
2018/1/12,4294.1509,8036.9337,5867.8369,6830.5805,167.9581
2018/1/15,4255.3959,8152.7492,5752.5224,6716.7295,167.8256
2018/1/16,4294.6536,8210.4047,5774.8149,6833.6994,167.8418
2018/1/17,4296.0642,8223.2334,5760.265,6788.5105,167.799
2018/1/18,4310.6736,8311.8042,5776.2119,6857.7824,167.6835
2018/1/19,4329.4651,8327.2243,5752.5036,6845.0549,167.7088
2018/1/22,4421.647,8402.2591,5834.8233,6924.6065,167.8264
2018/1/23,4460.2316,8532.1462,5841.4448,6936.5267,167.8996
2018/1/24,4492.9878,8524.7295,5886.5149,6946.8344,167.9466
2018/1/25,4448.7612,8465.3577,5867.5128,6919.9796,167.9872
2018/1/26,4462.272,8529.2793,5871.5894,6936.2234,168.0409
2018/1/29,4371.8303,8408.4849,5808.4025,6877.6157,168.1
2018/1/30,4324.7473,8266.1408,5809.7205,6880.6904,168.1046
2018/1/31,4317.6432,8370.7248,5721.8917,6793.5305,168.2212
2018/2/1,4277.9618,8424.2004,5555.7304,6604.3725,168.3509
2018/2/2,4302.2009,8468.2211,5553.0012,6641.9059,168.3765
2018/2/5,4253.1034,8570.849,5515.5601,6673.0905,168.4014
2018/2/6,4086.4455,8379.5371,5299.3807,6359.8559,168.6722
2018/2/7,3986.0502,8104.6457,5311.4736,6308.1363,168.775
2018/2/8,4010.4865,7902.9028,5372.442,6341.0185,168.7751
2018/2/9,3835.9773,7551.8376,5213.9795,6068.0776,168.8258
2018/2/12,3925.1082,7572.5297,5363.3145,6216.0974,168.9518
2018/2/13,3958.3172,7701.9411,5387.119,6282.6423,169.0032
2018/2/14,3991.3249,7780.8582,5398.8928,6321.2534,169.0211
2018/2/22,4073.7165,7928.5394,5489.9933,6457.1041,169.1168
2018/2/23,4074.5342,7985.866,5493.2596,6481.5684,169.1975
2018/2/26,4157.3932,8026.9933,5622.8598,6590.5858,169.5971
2018/2/27,4088.6695,7852.2555,5627.267,6516.9498,169.8018
2018/2/28,4074.7626,7748.3054,5637.7672,6518.6317,169.8871
2018/3/1,4107.3985,7773.2674,5700.574,6553.2291,169.9225
2018/3/2,4066.4135,7724.4136,5667.2236,6510.8472,169.8662
2018/3/5,4070.9311,7715.9161,5676.3111,6457.8871,169.8233
2018/3/6,4117.4867,7796.8745,5739.2751,6594.5933,169.8927
2018/3/7,4068.8843,7779.4358,5698.5743,6517.4146,169.974
2018/3/8,4112.173,7859.202,5716.8185,6557.0729,170.0747
2018/3/9,4171.5519,7882.6167,5811.0777,6602.8488,170.1123
2018/3/12,4214.4503,7884.0013,5891.2137,6678.0049,170.1849
2018/3/13,4178.975,7834.9851,5859.7848,6641.4031,170.1173
2018/3/14,4150.2472,7786.6726,5788.7683,6611.6694,170.1187
2018/3/15,4173.3947,7833.8602,5770.8628,6579.5482,170.1781
2018/3/16,4109.4428,7771.8582,5743.0546,6552.0036,170.2787
2018/3/19,4105.5807,7807.0897,5754.1593,6507.9029,170.3207
2018/3/20,4101.732,7822.2386,5775.0643,6515.7293,170.4589
2018/3/21,4081.0588,7790.8916,5724.022,6475.0057,170.5958
2018/3/22,4029.1784,7715.795,5690.2968,6441.8083,170.8386
2018/3/23,3880.0223,7538.7448,5413.9271,6117.149,171.4045
2018/3/26,3878.5621,7376.1719,5529.5579,6195.1908,171.3879
2018/3/27,3939.2158,7377.0036,5658.682,6278.6581,171.2811
2018/3/28,3859.0893,7256.294,5609.1535,6191.1136,171.3869
2018/3/29,3919.8893,7405.3926,5655.3574,6292.6386,171.3975
2018/3/30,3931.5516,7350.853,5746.2899,6315.5664,171.5189
2018/4/2,3906.3249,7307.1012,5760.8739,6322.4436,171.6116
2018/4/3,3891.7023,7268.2817,5696.6545,6249.7561,171.7624
2018/4/4,3886.3092,7265.5617,5640.3214,6219.3532,171.9342
2018/4/9,3865.7373,7271.2903,5649.9901,6201.8481,172.4879
2018/4/10,3941.3058,7467.6855,5675.7843,6299.5976,172.4178
2018/4/11,3955.6159,7495.6726,5720.196,6337.5231,172.4978
2018/4/12,3910.3678,7396.1443,5693.2188,6294.3243,172.5556
2018/4/13,3882.3335,7342.0774,5669.0908,6269.8229,172.6258
2018/4/16,3806.4668,7157.3015,5657.7655,6199.1697,172.8759
2018/4/17,3753.2986,7096.0283,5536.7272,6090.7896,173.024
2018/4/18,3773.2631,7138.8417,5607.5493,6123.3961,174.6848
2018/4/19,3841.0334,7220.9174,5625.1975,6184.1513,174.4233
2018/4/20,3759.9744,7156.6731,5493.5101,6036.6853,174.4636
2018/4/23,3789.3638,7205.7059,5421.5879,6020.7123,174.1289
2018/4/24,3877.3475,7358.231,5556.8379,6164.215,174.2305
2018/4/25,3869.4807,7285.607,5560.3491,6147.62,174.0846
2018/4/26,3754.6222,7160.8122,5458.3497,6034.5741,173.9334
2018/4/27,3750.1678,7142.5545,5481.246,6046.7258,173.8291
2018/5/2,3760.8481,7150.8632,5462.7661,6085.792,173.7104
2018/5/3,3822.4216,7187.1018,5510.3009,6127.355,173.8039
2018/5/4,3793.2176,7134.0334,5487.5819,6133.462,173.97
2018/5/7,3853.6208,7211.8453,5593.6307,6271.6961,173.9222
2018/5/8,3899.2386,7328.3332,5609.5764,6306.4085,173.7334
2018/5/9,3885.4766,7320.0896,5586.8058,6295.9645,173.5599
2018/5/10,3910.2276,7341.985,5608.4013,6326.2519,173.5986
2018/5/11,3882.1893,7328.9715,5556.2029,6289.4684,173.6733
2018/5/14,3939.2,7409.1186,5507.942,6270.7712,173.6766
2018/5/15,3947.6876,7402.7853,5565.564,6330.7666,173.5231
2018/5/16,3922.282,7310.6189,5529.8211,6326.0878,173.4984
2018/5/17,3886.2943,7267.4345,5499.4848,6309.1902,173.4538
2018/5/18,3916.1166,7366.1278,5524.9338,6366.6042,173.5271
2018/5/21,3949.3775,7380.1412,5592.7289,6426.3462,173.6897
2018/5/22,3922.4788,7313.5284,5617.6225,6448.0448,173.8926
2018/5/23,3860.6008,7210.2194,5546.942,6338.2438,174.0884
2018/5/24,3822.2687,7156.2116,5517.8277,6316.5334,174.1634
2018/5/25,3783.1435,7155.4567,5430.3464,6268.05,174.4047
2018/5/28,3808.0935,7182.1359,5391.2475,6269.7332,174.4401
2018/5/29,3774.245,7153.7758,5343.4767,6198.5936,174.4622
2018/5/30,3680.0548,6995.8401,5207.4241,6057.9096,174.5347
2018/5/31,3775.436,7135.4667,5277.9453,6176.5179,174.4103
2018/6/1,3742.6531,7104.9504,5198.6876,6095.2782,174.3682
2018/6/4,3765.1294,7222.0827,5167.2867,6104.6636,174.2172
2018/6/5,3814.4443,7252.2495,5253.7833,6166.2365,174.16
2018/6/6,3798.1475,7218.9088,5257.1607,6151.673,174.1228
2018/6/7,3797.535,7223.0706,5210.8121,6136.3237,174.0832
2018/6/8,3751.1824,7115.5495,5157.8092,6055.6529,174.2011
2018/6/11,3762.0807,7156.1272,5114.4341,6010.2292,174.2425
2018/6/12,3806.0961,7224.9559,5174.5166,6103.4767,174.0949
2018/6/13,3752.2815,7199.5142,5103.6884,6029.8151,174.2421
2018/6/14,3726.6403,7199.5128,5069.7127,6006.2893,174.4243
2018/6/15,3698.8163,7225.448,4973.8563,5933.4795,174.5755
2018/6/19,3525.4761,7072.8432,4668.8753,5571.5838,174.9663
2018/6/20,3536.853,7040.1291,4726.1482,5659.9544,174.8139
2018/6/21,3467.1418,6998.3676,4626.1148,5589.8548,175.0041
2018/6/22,3501.1211,6988.3736,4687.1872,5658.5171,175.1162
2018/6/25,3455.6168,6853.8304,4650.793,5627.782,175.1356
2018/6/26,3460.4178,6748.8668,4684.9039,5608.0012,175.1899
2018/6/27,3387.3976,6621.5544,4628.54,5540.7648,175.3548
2018/6/28,3370.1054,6558.6429,4577.8149,5468.3399,175.6711
2018/6/29,3472.4664,6699.5559,4739.8564,5602.8226,176.1964
2018/7/2,3372.6986,6428.6235,4677.128,5494.0195,176.4315
2018/7/3,3375.3141,6447.7132,4716.8532,5515.597,176.5114
2018/7/4,3295.392,6390.211,4634.5169,5458.0372,176.5248
2018/7/5,3259.9338,6416.017,4515.9631,5319.298,176.7411
2018/7/6,3293.7892,6466.3788,4519.6001,5324.8127,176.6624
2018/7/9,3395.3135,6656.641,4626.265,5450.5742,176.5648
2018/7/10,3410.5141,6652.1002,4648.9961,5485.0729,176.5013
2018/7/11,3345.7067,6544.1643,4548.636,5388.1215,176.6152
2018/7/12,3435.2324,6636.3994,4677.392,5518.3139,176.6504
2018/7/13,3450.1554,6624.017,4707.7521,5559.0957,176.8787
2018/7/16,3435.0888,6535.1719,4712.3945,5550.0734,177.0568
2018/7/17,3412.0851,6492.4259,4708.4721,5533.9338,177.0864
2018/7/18,3380.2201,6464.869,4693.7004,5518.5071,177.2739
2018/7/19,3384.6939,6488.4412,4633.4441,5483.6315,177.5734
2018/7/20,3439.6423,6669.2203,4686.2142,5536.8519,177.4032
2018/7/23,3480.3183,6782.2238,4712.6818,5583.8446,177.4127
2018/7/24,3534.8152,6873.9124,4776.4611,5695.5116,177.0908
2018/7/25,3507.8867,6872.8978,4784.5174,5693.4859,177.0815
2018/7/26,3459.2789,6807.9469,4743.8128,5679.9595,177.1887
2018/7/27,3437.0991,6773.8193,4720.6516,5666.0304,177.4263
2018/7/30,3421.023,6840.1884,4637.554,5610.9412,177.6182
2018/7/31,3420.0648,6849.5686,4632.9325,5618.8355,177.9634
2018/8/1,3347.4719,6702.08,4546.8106,5507.4838,178.107
2018/8/2,3256.1211,6561.8643,4447.1108,5408.241,178.1659
2018/8/3,3183.2643,6493.257,4375.1953,5342.5501,178.4106
2018/8/6,3128.6331,6474.7801,4280.1816,5251.7415,178.6127
2018/8/7,3225.1618,6670.2187,4382.0824,5387.7881,178.7243
2018/8/8,3160.9833,6582.4899,4297.3305,5322.6087,178.4754
2018/8/9,3255.1232,6718.2671,4418.0802,5418.0668,177.9704
2018/8/10,3272.5945,6699.8401,4450.6402,5441.9894,177.9124
2018/8/13,3272.853,6631.9506,4480.3189,5438.8359,177.5445
2018/8/14,3243.941,6595.5316,4454.1242,5424.6936,177.7301
2018/8/15,3165.2533,6452.2535,4353.3478,5298.9282,177.6803
2018/8/16,3156.824,6430.4711,4300.5295,5246.1828,177.4969
2018/8/17,3101.5843,6363.4617,4219.3613,5163.9841,176.9549
2018/8/20,3139.1851,6455.187,4212.9415,5182.1303,176.9113
2018/8/21,3192.9494,6552.9465,4272.0141,5246.0352,176.7541
2018/8/22,3161.244,6543.5557,4213.3889,5199.1901,176.9573
2018/8/23,3168.8917,6555.5833,4250.1124,5210.123,177.2215
2018/8/24,3159.9235,6597.1634,4241.6386,5207.2842,177.226
2018/8/27,3240.5742,6725.2224,4351.4713,5311.746,177.1492
2018/8/28,3235.7113,6714.4584,4353.0623,5317.3145,177.1751
2018/8/29,3212.6298,6683.5919,4310.3193,5279.3888,177.1893
2018/8/30,3171.9249,6629.7953,4239.4872,5227.6965,177.3548
2018/8/31,3135.6755,6637.441,4179.9108,5176.6479,177.4833
2018/9/3,3113.6159,6608.5415,4189.1543,5190.0734,177.3429
2018/9/4,3147.6974,6700.3987,4247.5354,5234.8327,177.2885
2018/9/5,3087.8469,6544.1609,4182.8849,5154.394,177.3058
2018/9/6,3047.3274,6480.5807,4149.3756,5115.4676,177.2822
2018/9/7,3040.8629,6539.7038,4168.2652,5142.5712,177.2171
2018/9/10,2971.3234,6493.2824,4077.7358,5072.0242,177.0093
2018/9/11,2974.6934,6443.5904,4078.7462,5054.5206,176.8622
2018/9/12,2956.2213,6412.5611,4062.239,5030.5649,176.9656
2018/9/13,2983.2574,6511.4605,4071.454,5064.0689,177.0435
2018/9/14,2986.4707,6542.1166,4021.6121,5042.5406,177.1658
2018/9/17,2951.9677,6472.025,3954.3382,4977.6265,177.3025
2018/9/18,2995.6437,6609.1571,4015.5345,5070.2401,177.3016
2018/9/19,3033.019,6684.3834,4066.2712,5133.3151,177.2275
2018/9/20,3035.7349,6686.9227,4065.3247,5138.3328,177.131
2018/9/21,3116.0064,6922.7051,4120.2291,5224.3381,177.2308
2018/9/25,3084.0647,6853.3652,4104.4549,5209.669,177.3359
2018/9/26,3118.6091,6918.8435,4129.8041,5235.1833,177.5209
2018/9/27,3095.4396,6903.8967,4079.8205,5188.6455,177.7479
2018/9/28,3120.4938,6970.3182,4109.3222,5237.0884,177.8583
2018/10/8,2985.5505,6690.4024,3967.0749,5088.4075,178.0996
2018/10/9,2987.7879,6687.9837,3955.1558,5097.5677,178.1408
2018/10/10,2980.8063,6713.8671,3944.4227,5092.3725,178.2299
2018/10/11,2827.8651,6451.1258,3679.7882,4769.0236,178.5557
2018/10/12,2850.7216,6579.9471,3670.5354,4774.9126,178.5993
2018/10/15,2816.3248,6474.0999,3617.3429,4686.3816,178.6342
2018/10/16,2770.3167,6461.6577,3525.6165,4575.076,178.696
2018/10/17,2792.1125,6514.2706,3551.7097,4611.2248,178.7339
2018/10/18,2750.2124,6356.5545,3442.26,4489.7921,178.9543
2018/10/19,2817.4571,6551.2209,3540.0168,4601.4284,179.0032
2018/10/22,2972.6329,6752.0996,3716.5511,4823.287,178.9321
2018/10/23,2912.727,6581.0373,3661.4596,4730.5247,179.0207
2018/10/24,2907.6317,6634.036,3649.3757,4736.9328,179.2185
2018/10/25,2919.5279,6671.6723,3637.82,4736.1574,179.3829
2018/10/26,2887.6331,6659.6754,3632.8996,4735.0659,179.4404
2018/10/29,2791.3116,6445.399,3580.7115,4637.2043,179.721
2018/10/30,2822.7379,6511.2102,3621.4905,4676.9185,179.8453
2018/10/31,2857.3886,6587.0473,3684.9786,4757.9318,179.8609
2018/11/1,2901.0972,6605.0507,3716.8352,4782.3243,179.9811
2018/11/2,3024.5744,6795.4266,3855.7474,4912.124,179.7502
2018/11/5,3009.0152,6731.7574,3856.2785,4916.3417,179.8605
2018/11/6,2967.0997,6707.0647,3847.63,4916.4174,180.0315
2018/11/7,2943.1973,6670.9868,3834.3092,4885.9497,180.281
2018/11/8,2911.4154,6681.8137,3814.5871,4858.3904,180.3521
2018/11/9,2885.5229,6524.1499,3812.2734,4843.1558,180.3888
2018/11/12,2950.397,6562.9591,3921.625,4956.0067,180.4501
2018/11/13,2994.8641,6604.1326,4003.7845,5047.9008,180.5537
2018/11/14,2962.0727,6539.6351,3990.2421,5031.1738,181.0597
2018/11/15,2998.8972,6609.3731,4039.7255,5096.6437,181.3127
2018/11/16,3034.5847,6622.5707,4061.5808,5145.6945,181.7549
2018/11/19,3073.0411,6691.7517,4059.0077,5178.1197,181.8552
2018/11/20,2968.3918,6570.341,3961.933,5034.9754,181.7519
2018/11/21,2972.2429,6571.8646,3986.097,5059.9003,181.8253
2018/11/22,2963.4057,6536.1799,3982.2851,5056.0871,181.7342
2018/11/23,2884.0241,6435.8703,3829.9134,4875.0959,181.6469
2018/11/26,2874.8463,6456.1905,3810.2807,4873.3146,181.616
2018/11/27,2873.6264,6428.1593,3829.8803,4883.4383,181.6142
2018/11/28,2931.5171,6492.3719,3877.2896,4946.1718,181.7375
2018/11/29,2874.0755,6433.3304,3797.0289,4860.3725,181.9558
2018/11/30,2910.796,6486.4657,3824.0049,4896.0159,182.0093
2018/12/3,3008.5788,6633.8205,3954.5729,5033.4236,182.1034
2018/12/4,3012.5376,6642.7365,3978.8293,5058.7561,182.5197
2018/12/5,2999.9879,6604.3442,3965.3772,5026.6382,182.692
2018/12/6,2922.0501,6501.0611,3873.9723,4937.7325,182.8739
2018/12/7,2922.8908,6508.1802,3872.3455,4939.6643,182.9867
2018/12/10,2880.0101,6442.1712,3837.5969,4886.6891,183.2385
2018/12/11,2892.6552,6454.9729,3877.3397,4924.9935,183.3256
2018/12/12,2905.153,6489.6033,3865.0986,4939.1903,183.3557
2018/12/13,2956.5142,6587.8136,3907.7216,4995.7957,182.8321
2018/12/14,2898.5405,6504.1892,3801.5562,4900.4599,182.7499
2018/12/17,2887.3332,6514.1549,3776.6341,4896.8136,182.5508
2018/12/18,2852.2683,6448.3412,3766.1416,4866.7144,182.608
2018/12/19,2808.5629,6393.8347,3705.9153,4809.3608,182.7627
2018/12/20,2815.9377,6312.6993,3715.5031,4813.4526,183.0696
2018/12/21,2768.2132,6255.0744,3687.1484,4774.4314,183.0889
2018/12/24,2773.3047,6250.92,3723.0272,4820.6303,183.0558
2018/12/25,2746.6977,6219.7133,3698.3914,4767.8344,183.1432
2018/12/26,2732.9707,6195.9819,3679.5635,4757.1696,183.2512
2018/12/27,2718.4957,6181.8542,3633.9541,4713.1135,183.5005
2018/12/28,2738.7079,6199.8684,3645.1184,4732.3511,183.9771
2019/1/2,2719.8813,6096.9658,3608.4453,4687.0068,184.5715
2019/1/3,2710.2151,6121.5476,3578.641,4664.2323,184.7825
2019/1/4,2794.1068,6230.3685,3664.0763,4764.3407,184.7633
2019/1/7,2825.4614,6235.4634,3729.5861,4830.6445,184.8079
2019/1/8,2819.4879,6213.6043,3728.1935,4828.9163,185.176
2019/1/9,2859.4342,6292.9908,3743.8096,4841.0561,185.0853
2019/1/10,2860.76,6275.6099,3734.4837,4830.7433,185.0222
2019/1/11,2880.0959,6327.3392,3755.7453,4860.3371,184.9974
2019/1/14,2859.6781,6269.9312,3716.1804,4840.6798,184.8959
2019/1/15,2934.135,6363.7797,3764.4702,4886.7513,184.798
2019/1/16,2933.065,6376.5079,3761.5255,4885.053,185.2592
2019/1/17,2908.8174,6350.2782,3728.6988,4855.9181,185.3378
2019/1/18,2965.9493,6471.6679,3757.3428,4900.5683,185.2192
2019/1/21,2979.3059,6513.1132,3774.8713,4917.0959,185.1484
2019/1/22,2930.4314,6439.0806,3724.5353,4854.9812,185.1214
2019/1/23,2929.5672,6438.6961,3725.0347,4876.2906,185.1194
2019/1/24,2949.5091,6474.2119,3743.2735,4884.7385,185.0384
2019/1/25,2974.3704,6554.3793,3728.3999,4872.7793,184.9037
2019/1/28,2972.8742,6560.6955,3707.9645,4854.2213,184.8401
2019/1/29,2977.7203,6612.3543,3654.9176,4820.0345,185.0457
2019/1/30,2942.9748,6575.7056,3617.239,4788.4618,185.2539
2019/1/31,2969.817,6685.1169,3574.8732,4748.7726,185.3927
2019/2/1,3039.1393,6714.8958,3683.3514,4858.1282,185.4435
2019/2/11,3139.7762,6765.2484,3786.1908,4959.9173,185.7908
2019/2/12,3164.3174,6786.1866,3838.3441,5011.2621,185.8357
2019/2/13,3242.3032,6894.0173,3902.2652,5071.0195,185.8615
2019/2/14,3262.5534,6872.8045,3912.9999,5083.269,185.7921
2019/2/15,3203.7306,6716.7407,3901.0235,5052.2893,185.8002
2019/2/18,3329.3558,6882.987,4036.5064,5206.9156,185.631
2019/2/19,3322.3589,6877.9515,4051.8361,5216.491,185.6213
2019/2/20,3339.3808,6911.5236,4059.7944,5217.7839,185.6492
2019/2/21,3351.0587,6871.721,4061.4819,5190.024,185.6399
2019/2/22,3448.4742,6950.9942,4154.9168,5287.6429,185.6671
2019/2/25,3637.8931,7382.8221,4380.1446,5558.9642,185.2928
2019/2/26,3614.9799,7245.8041,4374.6349,5575.6633,185.0999
2019/2/27,3575.3177,7280.8384,4335.9916,5561.5974,185.2376
2019/2/28,3562.2648,7242.6971,4362.2181,5569.3857,185.2
2019/3/1,3646.9239,7429.8714,4395.9311,5624.5537,185.0643
2019/3/4,3707.175,7491.5715,4496.9224,5706.5068,185.0323
2019/3/5,3747.6752,7491.9767,4623.0348,5824.6949,184.9567
2019/3/6,3778.8027,7534.9467,4724.866,5936.4257,184.975
2019/3/7,3739.51,7391.8194,4773.0336,6001.3507,185.2822
2019/3/8,3613.1149,7117.7139,4601.2538,5709.2892,185.4616
2019/3/11,3705.337,7182.4187,4798.6153,5911.6624,185.4828
2019/3/12,3727.9616,7223.9929,4907.5295,6009.9319,185.4302
2019/3/13,3654.257,7238.9926,4772.3907,5911.9265,185.4189
2019/3/14,3621.7946,7241.6012,4644.3347,5803.9915,185.329
2019/3/15,3684.2731,7321.989,4695.4578,5920.1967,185.3763
2019/3/18,3807.0526,7482.66,4824.1184,6079.6111,185.3587
2019/3/19,3771.554,7463.5438,4843.7565,6084.3027,185.3631
2019/3/20,3756.2583,7483.4692,4810.0314,6094.6909,185.3406
2019/3/21,3756.8162,7449.4181,4869.1775,6143.066,185.4438
2019/3/22,3745.9557,7424.2156,4877.0951,6188.7401,185.6068
2019/3/25,3646.1624,7233.251,4834.68,6093.9495,185.8873
2019/3/26,3598.535,7198.8398,4704.1666,5950.7609,185.9469
2019/3/27,3638.0014,7286.2701,4743.2781,6020.8499,185.9191
2019/3/28,3633.4347,7225.0803,4673.2759,5937.216,186.0438
2019/3/29,3796.3128,7474.1781,4820.3955,6105.7957,186.1033
2019/4/1,3910.4403,7657.062,5016.6813,6328.6434,185.7292
2019/4/2,3891.1771,7671.4156,5049.4841,6357.4742,185.5549
2019/4/3,3930.4077,7761.7212,5094.0362,6457.0466,185.0934
2019/4/4,3977.1479,7860.6328,5120.7516,6533.112,184.9324
2019/4/8,3965.8727,7903.1543,5095.0696,6579.6389,185.0114
2019/4/9,4003.7913,7893.6403,5109.7686,6540.935,184.6982
2019/4/10,4040.2642,7889.0225,5094.3842,6537.095,184.6818
2019/4/11,3934.6645,7764.1468,4984.7356,6414.8109,184.809
2019/4/12,3923.0769,7749.0056,4959.8875,6408.959,184.602
2019/4/15,3895.4479,7765.8519,4907.3716,6349.4238,184.1268
2019/4/16,3988.5803,8014.1455,4992.9074,6452.8546,183.928
2019/4/17,4010.8656,7989.4219,5034.529,6496.9987,183.9707
2019/4/18,4000.887,7942.2357,5007.7384,6461.8894,184.2431
2019/4/19,4069.3613,8053.9941,5041.0386,6494.0195,184.218
2019/4/22,3978.9595,7830.1093,4994.6271,6413.5332,184.0654
2019/4/23,3970.9913,7832.4009,4916.9635,6310.4449,183.9935
2019/4/24,3996.8312,7831.3928,4979.9707,6357.725,183.763
2019/4/25,3892.476,7686.5851,4793.3136,6098.2916,183.9046
2019/4/26,3826.822,7564.8186,4733.1661,6011.6859,184.0386
2019/4/29,3806.9091,7684.6796,4577.7377,5859.196,184.0257
2019/4/30,3817.7294,7706.3188,4627.3536,5955.8402,184.2085
2019/5/6,3545.0369,7360.7621,4274.1513,5536.5447,184.6677
2019/5/7,3596.9641,7391.525,4336.9413,5618.3105,184.6531
2019/5/8,3543.0841,7268.4686,4324.3876,5570.7853,184.8007
2019/5/9,3487.3324,7135.127,4269.7884,5501.2029,185.0784
2019/5/10,3631.4917,7350.9789,4431.6549,5670.2212,185.0934
2019/5/13,3555.6442,7216.6406,4387.9902,5628.1878,185.3921
2019/5/14,3528.4355,7185.3918,4355.3743,5568.7401,185.3022
2019/5/15,3619.2466,7309.0324,4445.4642,5683.2978,185.3498
2019/5/16,3631.7395,7337.0053,4465.6722,5727.0859,185.4523
2019/5/17,3526.7076,7200.6021,4305.1435,5539.3859,185.4246
2019/5/20,3482.4927,7161.8103,4262.1224,5479.2335,185.4653
2019/5/21,3546.2036,7224.8454,4338.3997,5564.5223,185.3376
2019/5/22,3526.6407,7199.7833,4303.883,5498.725,185.2182
2019/5/23,3442.4223,7095.2473,4198.6679,5402.4016,185.3394
2019/5/24,3454.8499,7139.1302,4161.4094,5385.5124,185.3913
2019/5/27,3509.8045,7178.5845,4277.1556,5499.5975,185.1206
2019/5/28,3557.9595,7248.4014,4274.2732,5502.7438,185.3079
2019/5/29,3548.9803,7239.6567,4288.2555,5508.5797,185.562
2019/5/30,3528.921,7211.6982,4263.8598,5488.3174,185.6048
2019/5/31,3507.6666,7184.3645,4251.6727,5471.8151,185.6323
2019/6/3,3509.7391,7205.5779,4191.6885,5417.8359,185.8683
2019/6/4,3471.5419,7156.4703,4135.9859,5357.4327,186.1269
2019/6/5,3477.9375,7168.5159,4126.0863,5343.4661,186.2097
2019/6/6,3429.374,7143.4412,4022.4469,5237.4211,186.2705
2019/6/10,3471.1871,7247.5302,4069.5712,5271.4513,186.2622
2019/6/11,3604.6743,7402.5907,4216.9875,5453.3321,186.0127
2019/6/12,3571.8161,7360.9703,4186.3381,5398.7926,186.0428
2019/6/13,3566.037,7334.3229,4205.9612,5432.4857,186.1464
2019/6/14,3529.9968,7294.0213,4127.5505,5344.4068,186.3821
2019/6/17,3517.0557,7308.8321,4122.9943,5361.4935,186.5258
2019/6/18,3529.3169,7338.0457,4124.6748,5343.6276,186.5484
2019/6/19,3577.1521,7417.7131,4179.3432,5400.1312,186.5177
2019/6/20,3686.3063,7640.5088,4245.916,5500.0621,186.6357
2019/6/21,3693.3496,7601.849,4319.0031,5559.4024,186.665
2019/6/24,3705.7258,7622.5913,4313.0781,5558.2245,186.6183
2019/6/25,3674.5511,7511.117,4257.0392,5497.8629,186.6842
2019/6/26,3673.3283,7494.8209,4251.423,5487.4028,186.6711
2019/6/27,3718.2531,7560.0529,4305.4273,5514.6376,186.6569
2019/6/28,3707.0865,7550.2466,4247.6571,5457.8297,186.8147
2019/7/1,3845.4457,7729.1296,4395.6793,5600.1262,186.9244
2019/7/2,3841.7375,7729.4358,4390.9309,5597.1993,187.4003
2019/7/3,3764.7386,7692.4441,4357.5919,5569.393,187.5996
2019/7/4,3740.93,7680.8053,4345.281,5572.4984,187.6695
2019/7/5,3777.4145,7697.524,4366.0036,5592.9532,187.5885
2019/7/8,3692.1755,7523.8242,4224.4063,5419.3591,187.5327
2019/7/9,3695.4699,7467.2353,4229.6152,5423.2633,187.5773
2019/7/10,3694.2872,7444.2987,4189.2689,5364.5641,187.5661
2019/7/11,3688.3812,7457.51,4190.9353,5366.975,187.6491
2019/7/12,3712.6557,7494.1138,4198.0437,5411.6012,187.7369
2019/7/15,3731.1697,7488.7124,4245.864,5456.0611,187.6926
2019/7/16,3706.4908,7457.0828,4258.4352,5480.2685,187.7012
2019/7/17,3710.4695,7444.3962,4257.3028,5476.5434,187.6875
2019/7/18,3666.9361,7410.34,4181.4863,5392.898,187.7804
2019/7/19,3696.3801,7504.2433,4212.5734,5425.4115,187.7734
2019/7/22,3678.0481,7478.2,4114.6662,5325.5911,187.9177
2019/7/23,3691.1988,7479.3224,4156.1624,5365.3723,187.9876
2019/7/24,3719.1054,7540.0214,4207.0731,5402.2521,187.9271
2019/7/25,3754.0936,7593.9585,4214.491,5404.661,187.9805
2019/7/26,3763.732,7614.1211,4214.3125,5411.8719,187.9761
2019/7/29,3761.6817,7594.8103,4219.8153,5398.7476,187.946
2019/7/30,3771.7182,7640.487,4236.6499,5427.2005,187.9645
2019/7/31,3744.0981,7545.6341,4206.3204,5389.2695,188.1485
2019/8/1,3713.9867,7474.1895,4183.1391,5347.5139,188.2253
2019/8/2,3666.7347,7377.5182,4123.528,5259.7563,188.6551
2019/8/5,3597.2471,7236.9316,4068.8116,5177.2466,189.0458
2019/8/6,3550.0207,7170.1593,3982.0515,5028.5982,189.0208
2019/8/7,3542.8741,7134.807,3977.5463,5021.0575,189.1494
2019/8/8,3595.7863,7225.8391,4012.9437,5040.3241,189.1893
2019/8/9,3545.9964,7181.5416,3976.6488,4988.918,189.3889
2019/8/12,3623.9815,7267.72,4062.2005,5052.9595,189.3755
2019/8/13,3590.3467,7183.242,4038.4007,5024.2755,189.6367
