"TRADINGDATE","FUNDCLASSID","SYMBOL","NAV","ACCUMULATIVENAV","NAVGROWTHRATE","ACCUMULATIVENAVGROWTH","ADJUSTFACTOR","ACCADJUSTFACTOR","ADJUSTEDNAV","ADJUSTEDNAVGROWTH","RISKPREMIUM","UPDATEID","UPDATESTATE","UPDATETIME","BUSINESSTIME","UTSID"
2021-07-15 00:00:00.000,202000007287,"004685",2.0731,2.0731,-0.623172,-0.623172,1.000000,1.000000,2.073100,-0.623172,-0.627272,196809973,1,2021-07-15 22:12:00.000,2021-07-15 20:51:34.000,46265748
2021-09-02 00:00:00.000,202000007287,"004685",2.2516,2.2516,0.504397,0.504397,1.000000,1.000000,2.251600,0.504397,0.500297,198534603,1,2021-09-02 22:17:20.000,2021-09-02 20:51:28.000,47692737
2021-11-18 00:00:00.000,202000007287,"004685",2.3079,2.3079,-0.692771,-0.692771,1.000000,1.000000,2.307900,-0.692771,-0.696871,199925637,1,2021-11-18 22:19:37.000,2021-11-18 20:51:55.000,49777311
2022-10-19 00:00:00.000,202000007287,"004685",3.3239,3.3239,-0.499910,-0.499910,1.000000,1.000000,3.323900,-0.499910,-0.504010,270668804,1,2022-10-19 21:21:07.000,2022-10-19 19:49:23.000,55401873
2022-12-08 00:00:00.000,202000007287,"004685",3.6176,3.6176,0.235516,0.235516,1.000000,1.000000,3.617600,0.235516,0.231416,271912013,1,2022-12-08 23:20:28.000,2022-12-08 21:45:51.000,56327671
2023-04-17 00:00:00.000,202000007287,"004685",3.6871,3.6871,0.383882,0.383882,1.000000,1.000000,3.687100,0.383882,0.379782,275186062,1,2023-04-17 23:26:22.000,2023-04-17 21:46:58.000,58749685
2023-05-09 00:00:00.000,202000007287,"004685",3.7319,3.7319,-0.686590,-0.686590,1.000000,1.000000,3.731900,-0.686590,-0.690690,275884316,1,2023-05-09 23:20:43.000,2023-05-09 21:48:58.000,59057574
2023-05-29 00:00:00.000,202000007287,"004685",3.7780,3.7780,-0.746112,-0.746112,1.000000,1.000000,3.778000,-0.746112,-0.750212,276257239,1,2023-05-29 23:27:23.000,2023-05-29 21:46:59.000,59407207
2023-07-10 00:00:00.000,202000007287,"004685",3.9270,3.9270,0.288582,0.288582,1.000000,1.000000,3.927000,0.288582,0.284482,283680430,1,2023-07-10 21:28:55.000,2023-07-10 19:58:13.000,60692318
2023-08-16 00:00:00.000,202000007287,"004685",4.0471,4.0471,-0.189898,-0.189898,1.000000,1.000000,4.047100,-0.189898,-0.193998,284336517,1,2023-08-16 21:31:02.000,2023-08-16 19:46:45.000,61380003
2018-01-03 00:00:00.000,202000007287,"004685",1.0193,1.0193,0.039258,0.039258,1.000000,1.000000,1.019300,0.039258,0.035158,40984682,1,2018-01-04 05:08:31.000,2018-01-03 23:51:14.000,16308868
2018-03-30 00:00:00.000,202000007287,"004685",1.0348,1.0348,0.106414,0.106414,1.000000,1.000000,1.034800,0.106414,0.102314,42887780,1,2018-03-31 06:19:37.000,2018-03-30 20:52:20.000,17583666
2018-06-08 00:00:00.000,202000007287,"004685",1.0461,1.0461,0.095685,0.095685,1.000000,1.000000,1.046100,0.095685,0.091585,45734826,1,2018-06-09 07:37:55.000,2018-06-08 20:52:03.000,18453329
2018-11-01 00:00:00.000,202000007287,"004685",1.0774,1.0774,0.027853,0.027853,1.000000,1.000000,1.077400,0.027853,0.023753,56977473,1,2018-11-02 10:16:22.000,2018-11-01 20:50:38.000,20438947
2019-03-06 00:00:00.000,202000007287,"004685",1.0925,1.0925,0.000000,0.000000,1.000000,1.000000,1.092500,0.000000,-0.004100,70375632,1,2019-03-07 03:23:53.000,2019-03-06 20:50:22.000,23018663
2019-05-09 00:00:00.000,202000007287,"004685",1.0929,1.0929,-0.127936,-0.127936,1.000000,1.000000,1.092900,-0.127936,-0.132036,75490524,1,2019-07-04 01:59:41.000,2019-05-09 21:53:19.000,26495914
2019-07-05 00:00:00.000,202000007287,"004685",1.1468,1.1468,0.026167,0.026167,1.000000,1.000000,1.146800,0.026167,0.022067,137715758,1,2019-07-06 02:50:56.000,2019-07-05 21:48:54.000,26877356
2019-09-02 00:00:00.000,202000007287,"004685",1.1380,1.1380,1.227540,1.227540,1.000000,1.000000,1.138000,1.227540,1.223440,138875051,1,2019-09-03 19:03:32.000,2019-09-02 20:50:22.000,28391685
2019-11-04 00:00:00.000,202000007287,"004685",1.1612,1.1612,-0.163357,-0.163357,1.000000,1.000000,1.161200,-0.163357,-0.167457,146694025,1,2019-11-05 16:52:57.000,2019-11-04 20:53:52.000,29964912
2019-12-24 00:00:00.000,202000007287,"004685",1.2075,1.2075,1.496176,1.496176,1.000000,1.000000,1.207500,1.496176,1.492076,148870695,1,2019-12-24 22:04:32.000,2019-12-24 20:54:23.000,32601248
2020-04-17 00:00:00.000,202000007287,"004685",1.2957,1.2957,-0.369089,-0.369089,1.000000,1.000000,1.295700,-0.369089,-0.373189,153919143,1,2020-04-17 22:06:24.000,2020-04-17 20:51:25.000,39265286
2020-05-26 00:00:00.000,202000007287,"004685",1.3398,1.3398,1.300469,1.300469,1.000000,1.000000,1.339800,1.300469,1.296369,154320450,1,2020-05-26 22:06:33.000,2020-05-26 20:51:55.000,39581616
2020-07-14 00:00:00.000,202000007287,"004685",1.5766,1.5766,0.580542,0.580542,1.000000,1.000000,1.576600,0.580542,0.576442,156129322,1,2020-07-14 22:05:27.000,2020-07-14 20:51:55.000,40136685
2020-08-14 00:00:00.000,202000007287,"004685",1.7142,1.7142,0.029177,0.029177,1.000000,1.000000,1.714200,0.029177,0.025077,156476185,1,2020-08-14 22:08:16.000,2020-08-14 20:53:03.000,40422828
2020-12-31 00:00:00.000,202000007287,"004685",1.8544,1.8544,0.842895,0.842895,1.000000,1.000000,1.854400,0.842895,0.838795,177778741,1,2020-12-31 23:11:33.000,2020-12-31 21:52:06.000,44218257
2021-02-02 00:00:00.000,202000007287,"004685",1.7060,1.7060,-0.046871,-0.046871,1.000000,1.000000,1.706000,-0.046871,-0.050971,178222951,1,2021-02-02 22:18:21.000,2021-02-02 21:14:01.000,44608939
2021-03-18 00:00:00.000,202000007287,"004685",1.8815,1.8815,-0.090272,-0.090272,1.000000,1.000000,1.881500,-0.090272,-0.094372,178867981,1,2021-03-18 22:21:18.000,2021-03-18 20:55:08.000,45022922
2021-04-19 00:00:00.000,202000007287,"004685",2.0116,2.0116,0.484540,0.484540,1.000000,1.000000,2.011600,0.484540,0.480440,179218549,1,2021-04-19 22:16:39.000,2021-04-19 20:52:00.000,45332365
2021-09-24 00:00:00.000,202000007287,"004685",2.3144,2.3144,-1.477161,-1.477161,1.000000,1.000000,2.314400,-1.477161,-1.481261,199264722,1,2021-09-24 23:14:23.000,2021-09-24 21:51:29.000,48997756
2021-11-11 00:00:00.000,202000007287,"004685",2.2770,2.2770,0.534240,0.534240,1.000000,1.000000,2.277000,0.534240,0.530140,199838452,1,2021-11-11 21:19:50.000,2021-11-11 19:52:14.000,49698139
2022-02-28 00:00:00.000,202000007287,"004685",2.7242,2.7242,-0.380312,-0.380312,1.000000,1.000000,2.724200,-0.380312,-0.384412,261532488,1,2022-02-28 22:18:29.000,2022-02-28 20:48:50.000,51924160
2022-03-29 00:00:00.000,202000007287,"004685",2.8101,2.8101,-0.780312,-0.780312,1.000000,1.000000,2.810100,-0.780312,-0.784412,264949727,1,2022-03-29 23:16:33.000,2022-03-29 21:49:12.000,52362341
2022-04-27 00:00:00.000,202000007287,"004685",2.5734,2.5734,1.394799,1.394799,1.000000,1.000000,2.573400,1.394799,1.390699,265393981,1,2022-04-27 21:20:08.000,2022-04-27 19:49:46.000,52762247
2022-07-27 00:00:00.000,202000007287,"004685",3.3136,3.3136,0.941298,0.941298,1.000000,1.000000,3.313600,0.941298,0.937198,268301122,1,2022-07-27 22:20:32.000,2022-07-27 20:48:25.000,54223042
2022-08-18 00:00:00.000,202000007287,"004685",3.3946,3.3946,-0.185245,-0.185245,1.000000,1.000000,3.394600,-0.185245,-0.189345,269633751,1,2022-08-18 23:18:36.000,2022-08-18 21:48:25.000,54639497
2022-11-11 00:00:00.000,202000007287,"004685",3.4721,3.4721,0.769097,0.769097,1.000000,1.000000,3.472100,0.769097,0.764997,271086802,1,2022-11-12 01:19:29.000,2022-11-11 22:48:23.000,55782387
2022-12-13 00:00:00.000,202000007287,"004685",3.6291,3.6291,1.269673,1.269673,1.000000,1.000000,3.629100,1.269673,1.265573,271988513,1,2022-12-13 23:20:47.000,2022-12-13 21:46:51.000,56415753
2023-03-23 00:00:00.000,202000007287,"004685",3.8114,3.8114,-0.316464,-0.316464,1.000000,1.000000,3.811400,-0.316464,-0.320564,274375542,1,2023-03-23 23:21:46.000,2023-03-23 21:46:58.000,58004770
2023-04-21 00:00:00.000,202000007287,"004685",3.5782,3.5782,-1.440573,-1.440573,1.000000,1.000000,3.578200,-1.440573,-1.444673,275285566,1,2023-04-21 23:31:19.000,2023-04-21 21:49:58.000,58840903
2023-09-01 00:00:00.000,202000007287,"004685",4.1002,4.1002,0.345072,0.345072,1.000000,1.000000,4.100200,0.345072,0.340972,284717775,1,2023-09-01 21:27:47.000,2023-09-01 19:46:45.000,61723199
2017-11-14 00:00:00.000,202000007287,"004685",1.0000,1.0000,,,1.000000,1.000000,1.000000,,,35098754,1,2017-11-15 18:05:13.000,2017-11-15 08:11:05.000,15248694
2018-01-26 00:00:00.000,202000007287,"004685",1.0208,1.0208,0.049005,0.049005,1.000000,1.000000,1.020800,0.049005,0.044905,41345652,1,2018-01-27 06:55:57.000,2018-01-26 20:50:43.000,16662670
2018-03-29 00:00:00.000,202000007287,"004685",1.0337,1.0337,-0.029014,-0.029014,1.000000,1.000000,1.033700,-0.029014,-0.033114,42773376,1,2018-03-30 07:25:01.000,2018-03-29 20:51:53.000,17572463
2018-06-06 00:00:00.000,202000007287,"004685",1.0453,1.0453,-0.019130,-0.019130,1.000000,1.000000,1.045300,-0.019130,-0.023230,45710240,1,2018-06-07 12:36:03.000,2018-06-06 20:52:10.000,18427171
2018-08-13 00:00:00.000,202000007287,"004685",1.0615,1.0615,-0.122318,-0.122318,1.000000,1.000000,1.061500,-0.122318,-0.126418,47217300,1,2018-08-14 08:23:13.000,2018-08-13 20:50:55.000,19295333
2019-02-22 00:00:00.000,202000007287,"004685",1.0922,1.0922,0.036637,0.036637,1.000000,1.000000,1.092200,0.036637,0.032537,70161471,1,2019-02-23 03:04:49.000,2019-02-22 19:50:21.000,22869709
2019-04-18 00:00:00.000,202000007287,"004685",1.0980,1.0980,0.054675,0.054675,1.000000,1.000000,1.098000,0.054675,0.050575,72734830,1,2019-04-19 03:27:23.000,2019-04-18 20:51:03.000,23554325
2019-06-06 00:00:00.000,202000007287,"004685",1.0979,1.0979,-0.938374,-0.938374,1.000000,1.000000,1.097900,-0.938374,-0.942474,136002073,1,2019-07-04 01:59:41.000,2019-06-06 20:50:21.000,26515614
2019-07-16 00:00:00.000,202000007287,"004685",1.1433,1.1433,0.184017,0.184017,1.000000,1.000000,1.143300,0.184017,0.179917,137840250,1,2019-07-16 22:01:38.000,2019-07-16 20:50:31.000,27000734
2019-08-28 00:00:00.000,202000007287,"004685",1.1344,1.1344,0.380497,0.380497,1.000000,1.000000,1.134400,0.380497,0.376397,138561507,1,2019-08-29 19:04:10.000,2019-08-28 20:50:37.000,28114565
2019-10-23 00:00:00.000,202000007287,"004685",1.1673,1.1673,-0.017131,-0.017131,1.000000,1.000000,1.167300,-0.017131,-0.021231,146487925,1,2019-10-24 19:06:31.000,2019-10-23 20:53:51.000,29759017
2019-12-10 00:00:00.000,202000007287,"004685",1.1703,1.1703,0.239829,0.239829,1.000000,1.000000,1.170300,0.239829,0.235729,148029799,1,2019-12-11 19:06:44.000,2019-12-10 20:53:48.000,31339107
2020-03-25 00:00:00.000,202000007287,"004685",1.3008,1.3008,1.768111,1.768111,1.000000,1.000000,1.300800,1.768111,1.764011,153715074,1,2020-03-25 22:03:34.000,2020-03-25 20:51:38.000,39101194
2020-07-06 00:00:00.000,202000007287,"004685",1.4883,1.4883,3.003668,3.003668,1.000000,1.000000,1.488300,3.003668,2.999568,155205992,1,2020-07-06 22:04:50.000,2020-07-06 20:51:52.000,40041372
2020-10-27 00:00:00.000,202000007287,"004685",1.8055,1.8055,-0.176923,-0.176923,1.000000,1.000000,1.805500,-0.176923,-0.181023,157306966,1,2020-10-27 22:08:37.000,2020-10-27 20:51:54.000,41108467
2020-12-15 00:00:00.000,202000007287,"004685",1.8637,1.8637,-0.336898,-0.336898,1.000000,1.000000,1.863700,-0.336898,-0.340998,165654301,1,2020-12-15 22:13:46.000,2020-12-15 20:51:54.000,43355427
2021-01-28 00:00:00.000,202000007287,"004685",1.7368,1.7368,-0.046041,-0.046041,1.000000,1.000000,1.736800,-0.046041,-0.050141,178164035,1,2021-01-28 22:14:22.000,2021-01-28 20:52:06.000,44554297
2021-03-09 00:00:00.000,202000007287,"004685",1.8468,1.8468,-0.784356,-0.784356,1.000000,1.000000,1.846800,-0.784356,-0.788456,178724405,1,2021-03-09 22:13:54.000,2021-03-09 20:51:20.000,44895211
2021-04-13 00:00:00.000,202000007287,"004685",1.9333,1.9333,-0.247665,-0.247665,1.000000,1.000000,1.933300,-0.247665,-0.251765,179147453,1,2021-04-13 22:15:20.000,2021-04-13 20:52:03.000,45265176
2021-10-19 00:00:00.000,202000007287,"004685",2.2871,2.2871,-0.283397,-0.283397,1.000000,1.000000,2.287100,-0.283397,-0.287497,199507057,1,2021-10-19 22:20:10.000,2021-10-19 20:52:02.000,49389292
2021-12-08 00:00:00.000,202000007287,"004685",2.3574,2.3574,0.225331,0.225331,1.000000,1.000000,2.357400,0.225331,0.221231,201881032,1,2021-12-08 22:20:52.000,2021-12-08 20:52:03.000,50548379
2022-01-10 00:00:00.000,202000007287,"004685",2.6448,2.6448,0.811893,0.811893,1.000000,1.000000,2.644800,0.811893,0.807793,258212770,1,2022-01-10 22:16:44.000,2022-01-10 20:52:06.000,51240096
2022-02-11 00:00:00.000,202000007287,"004685",2.6492,2.6492,-1.178753,-1.178753,1.000000,1.000000,2.649200,-1.178753,-1.182853,261144449,1,2022-02-11 23:14:18.000,2022-02-11 21:33:00.000,51670173
2022-04-14 00:00:00.000,202000007287,"004685",2.8464,2.8464,0.299517,0.299517,1.000000,1.000000,2.846400,0.299517,0.295417,265181726,1,2022-04-14 21:19:14.000,2022-04-14 19:48:47.000,52569145
2022-06-10 00:00:00.000,202000007287,"004685",2.9790,2.9790,0.969360,0.969360,1.000000,1.000000,2.979000,0.969360,0.965260,266237201,1,2022-06-10 22:33:36.000,2022-06-10 20:48:48.000,53551847
2022-08-01 00:00:00.000,202000007287,"004685",3.3366,3.3366,0.318701,0.318701,1.000000,1.000000,3.336600,0.318701,0.314601,268368667,1,2022-08-01 23:16:50.000,2022-08-01 21:48:19.000,54287596
2022-08-25 00:00:00.000,202000007287,"004685",3.3971,3.3971,0.179888,0.179888,1.000000,1.000000,3.397100,0.179888,0.175788,269782610,1,2022-08-25 23:18:37.000,2022-08-25 21:48:26.000,54742753
2022-09-19 00:00:00.000,202000007287,"004685",3.2876,3.2876,-1.294022,-1.294022,1.000000,1.000000,3.287600,-1.294022,-1.298122,270169111,1,2022-09-19 23:20:38.000,2022-09-19 21:49:18.000,55072301
2023-09-05 00:00:00.000,202000007287,"004685",4.1301,4.1301,-0.682939,-0.682939,1.000000,1.000000,4.130100,-0.682939,-0.687039,284794067,1,2023-09-05 23:26:47.000,2023-09-05 21:46:45.000,61794642
2023-09-26 00:00:00.000,202000007287,"004685",4.0759,4.0759,-0.429950,-0.429950,1.000000,1.000000,4.075900,-0.429950,-0.434050,287246275,1,2023-09-26 21:26:07.000,2023-09-26 19:48:45.000,62537360
2017-12-18 00:00:00.000,202000007287,"004685",1.0191,1.0191,0.000000,0.000000,1.000000,1.000000,1.019100,0.000000,-0.004100,39988719,1,2017-12-19 06:44:30.000,2017-12-18 20:51:49.000,15511722
2018-02-28 00:00:00.000,202000007287,"004685",1.0312,1.0312,0.029101,0.029101,1.000000,1.000000,1.031200,0.029101,0.025001,42433333,1,2018-03-01 09:23:39.000,2018-02-28 20:51:17.000,16980259
2018-03-01 00:00:00.000,202000007287,"004685",1.0307,1.0307,-0.048487,-0.048487,1.000000,1.000000,1.030700,-0.048487,-0.052587,42453821,1,2018-03-02 08:56:54.000,2018-03-01 20:51:43.000,16996660
2018-06-04 00:00:00.000,202000007287,"004685",1.0457,1.0457,-0.038237,-0.038237,1.000000,1.000000,1.045700,-0.038237,-0.042337,45675398,1,2018-06-05 07:45:24.000,2018-06-04 20:52:18.000,18398030
2018-08-09 00:00:00.000,202000007287,"004685",1.0623,1.0623,0.122526,0.122526,1.000000,1.000000,1.062300,0.122526,0.118426,47167134,1,2018-08-10 10:23:03.000,2018-08-09 20:51:12.000,19266613
2018-10-31 00:00:00.000,202000007287,"004685",1.0771,1.0771,0.055736,0.055736,1.000000,1.000000,1.077100,0.055736,0.051636,56959788,1,2018-11-01 00:54:12.000,2018-10-31 20:50:07.000,20424433
2019-03-20 00:00:00.000,202000007287,"004685",1.0935,1.0935,-0.009144,-0.009144,1.000000,1.000000,1.093500,-0.009144,-0.013244,70566911,1,2019-03-21 03:05:28.000,2019-03-20 20:50:28.000,23156441
2019-05-24 00:00:00.000,202000007287,"004685",1.1096,1.1096,-0.081045,-0.081045,1.000000,1.000000,1.109600,-0.081045,-0.085145,87684768,1,2019-07-04 01:59:41.000,2019-05-24 20:50:56.000,26360560
2019-07-24 00:00:00.000,202000007287,"004685",1.1370,1.1370,0.388487,0.388487,1.000000,1.000000,1.137000,0.388487,0.384387,137986809,1,2019-07-25 19:02:30.000,2019-07-24 20:50:00.000,27146985
2019-09-17 00:00:00.000,202000007287,"004685",1.1498,1.1498,-1.406277,-1.406277,1.000000,1.000000,1.149800,-1.406277,-1.410377,140120535,1,2019-09-18 19:08:08.000,2019-09-17 20:52:21.000,28905740
2019-11-07 00:00:00.000,202000007287,"004685",1.1526,1.1526,0.269682,0.269682,1.000000,1.000000,1.152600,0.269682,0.265582,146746685,1,2019-11-08 19:07:46.000,2019-11-07 20:53:54.000,30034107
2019-12-23 00:00:00.000,202000007287,"004685",1.1897,1.1897,-1.318845,-1.318845,1.000000,1.000000,1.189700,-1.318845,-1.322945,148718885,1,2019-12-24 01:37:44.000,2019-12-23 20:54:21.000,32456863
2020-02-13 00:00:00.000,202000007287,"004685",1.1711,1.1711,-1.264649,-1.264649,1.000000,1.000000,1.171100,-1.264649,-1.268749,152011893,1,2020-02-14 00:00:47.000,2020-02-13 19:50:24.000,37201681
2020-09-17 00:00:00.000,202000007287,"004685",1.7965,1.7965,0.424842,0.424842,1.000000,1.000000,1.796500,0.424842,0.420742,156835093,1,2020-09-17 22:05:22.000,2020-09-17 20:52:00.000,40733904
2021-01-22 00:00:00.000,202000007287,"004685",1.7621,1.7621,-1.094522,-1.094522,1.000000,1.000000,1.762100,-1.094522,-1.098622,178086352,1,2021-01-22 22:13:24.000,2021-01-22 20:52:26.000,44493374
2021-04-26 00:00:00.000,202000007287,"004685",1.9773,1.9773,-0.252232,-0.252232,1.000000,1.000000,1.977300,-0.252232,-0.256332,179304462,1,2021-04-26 22:16:03.000,2021-04-26 20:52:02.000,45411201
2021-08-24 00:00:00.000,202000007287,"004685",2.2102,2.2102,0.655797,0.655797,1.000000,1.000000,2.210200,0.655797,0.651697,198397325,1,2021-08-24 22:15:05.000,2021-08-24 20:51:56.000,47566273
2021-12-02 00:00:00.000,202000007287,"004685",2.3662,2.3662,-0.219280,-0.219280,1.000000,1.000000,2.366200,-0.219280,-0.223380,200180439,1,2021-12-02 22:19:56.000,2021-12-02 20:51:55.000,50018873
2022-02-14 00:00:00.000,202000007287,"004685",2.6765,2.6765,1.030500,1.030500,1.000000,1.000000,2.676500,1.030500,1.026400,261170558,1,2022-02-14 23:16:06.000,2022-02-14 21:51:49.000,51697233
2022-04-15 00:00:00.000,202000007287,"004685",2.7997,2.7997,-1.640669,-1.640669,1.000000,1.000000,2.799700,-1.640669,-1.644769,265202238,1,2022-04-15 22:19:00.000,2022-04-15 20:48:47.000,52588458
2022-08-09 00:00:00.000,202000007287,"004685",3.3083,3.3083,-0.024176,-0.024176,1.000000,1.000000,3.308300,-0.024176,-0.028276,268516557,1,2022-08-09 23:18:36.000,2022-08-09 21:47:25.000,54421227
2022-09-02 00:00:00.000,202000007287,"004685",3.4420,3.4420,1.306805,1.306805,1.000000,1.000000,3.442000,1.306805,1.302705,269906226,1,2022-09-02 22:20:04.000,2022-09-02 20:48:31.000,54857125
2022-11-30 00:00:00.000,202000007287,"004685",3.5460,3.5460,-0.014098,-0.014098,1.000000,1.000000,3.546000,-0.014098,-0.018198,271729741,1,2022-11-30 23:20:16.000,2022-11-30 21:45:51.000,56171725
2023-01-19 00:00:00.000,202000007287,"004685",3.6225,3.6225,0.340701,0.340701,1.000000,1.000000,3.622500,0.340701,0.336601,272865341,1,2023-01-19 23:20:26.000,2023-01-19 21:46:48.000,57040259
2023-02-20 00:00:00.000,202000007287,"004685",3.8221,3.8221,0.703483,0.703483,1.000000,1.000000,3.822100,0.703483,0.699383,273723871,1,2023-02-20 23:20:15.000,2023-02-20 21:48:22.000,57400910
2023-03-15 00:00:00.000,202000007287,"004685",3.7852,3.7852,1.447256,1.447256,1.000000,1.000000,3.785200,1.447256,1.443156,274213864,1,2023-03-15 21:29:59.000,2023-03-15 19:46:58.000,57855264
2023-04-11 00:00:00.000,202000007287,"004685",3.6427,3.6427,0.120936,0.120936,1.000000,1.000000,3.642700,0.120936,0.116836,274671679,1,2023-04-11 23:29:06.000,2023-04-11 21:46:58.000,58288919
2023-05-25 00:00:00.000,202000007287,"004685",3.7964,3.7964,0.351564,0.351564,1.000000,1.000000,3.796400,0.351564,0.347464,276199956,1,2023-05-25 23:22:46.000,2023-05-25 21:46:58.000,59351424
2023-08-18 00:00:00.000,202000007287,"004685",4.0791,4.0791,-0.487912,-0.487912,1.000000,1.000000,4.079100,-0.487912,-0.492012,284395215,1,2023-08-18 23:25:41.000,2023-08-18 21:46:45.000,61435568
2023-09-28 00:00:00.000,202000007287,"004685",4.1244,4.1244,1.028807,1.028807,1.000000,1.000000,4.124400,1.028807,1.024707,287312778,1,2023-09-28 23:23:23.000,2023-09-28 22:31:45.000,62592241
2017-12-20 00:00:00.000,202000007287,"004685",1.0186,1.0186,0.000000,0.000000,1.000000,1.000000,1.018600,0.000000,-0.004100,40039620,1,2017-12-27 09:47:05.000,2017-12-20 20:51:44.000,15541737
2017-12-21 00:00:00.000,202000007287,"004685",1.0189,1.0189,0.029452,0.029452,1.000000,1.000000,1.018900,0.029452,0.025352,40052877,1,2017-12-27 09:49:17.000,2017-12-21 20:51:12.000,15559042
2018-03-09 00:00:00.000,202000007287,"004685",1.0310,1.0310,0.000000,0.000000,1.000000,1.000000,1.031000,0.000000,-0.004100,42535678,1,2018-03-10 07:12:46.000,2018-03-09 20:52:10.000,17082005
2018-05-17 00:00:00.000,202000007287,"004685",1.0435,1.0435,-0.009582,-0.009582,1.000000,1.000000,1.043500,-0.009582,-0.013682,45261926,1,2018-05-18 07:53:29.000,2018-05-17 20:52:03.000,17998780
2018-07-20 00:00:00.000,202000007287,"004685",1.0620,1.0620,0.169779,0.169779,1.000000,1.000000,1.062000,0.169779,0.165679,46918033,1,2018-07-21 08:25:32.000,2018-07-20 20:51:45.000,19048147
2018-09-25 00:00:00.000,202000007287,"004685",1.0575,1.0575,0.037839,0.037839,1.000000,1.000000,1.057500,0.037839,0.033739,54550494,1,2018-09-26 09:33:29.000,2018-09-25 20:50:03.000,19894511
2018-12-11 00:00:00.000,202000007287,"004685",1.0853,1.0853,0.000000,0.000000,1.000000,1.000000,1.085300,0.000000,-0.004100,66873488,1,2018-12-12 02:07:43.000,2018-12-11 19:50:18.000,21215068
2019-02-21 00:00:00.000,202000007287,"004685",1.0918,1.0918,0.000000,0.000000,1.000000,1.000000,1.091800,0.000000,-0.004100,70141456,1,2019-02-22 03:02:44.000,2019-02-21 19:50:01.000,22856536
2019-04-23 00:00:00.000,202000007287,"004685",1.0974,1.0974,-0.018222,-0.018222,1.000000,1.000000,1.097400,-0.018222,-0.022322,73960218,1,2019-04-24 03:52:36.000,2019-04-23 20:50:45.000,24139730
2019-06-26 00:00:00.000,202000007287,"004685",1.1414,1.1414,-0.008760,-0.008760,1.000000,1.000000,1.141400,-0.008760,-0.012860,136662783,1,2019-07-04 01:59:41.000,2019-06-26 20:51:04.000,26409844
2019-08-15 00:00:00.000,202000007287,"004685",1.1029,1.1029,0.063509,0.063509,1.000000,1.000000,1.102900,0.063509,0.059409,138351971,1,2019-08-15 22:03:20.000,2019-08-15 20:50:30.000,27886432
2019-10-09 00:00:00.000,202000007287,"004685",1.1425,1.1425,0.714034,0.714034,1.000000,1.000000,1.142500,0.714034,0.709934,145271836,1,2019-10-10 08:36:15.000,2019-10-09 20:53:51.000,29462047
2020-03-18 00:00:00.000,202000007287,"004685",1.2387,1.2387,-1.471524,-1.471524,1.000000,1.000000,1.238700,-1.471524,-1.475624,153318536,1,2020-03-18 22:04:25.000,2020-03-18 20:51:20.000,38746814
2020-05-14 00:00:00.000,202000007287,"004685",1.3084,1.3084,-0.615268,-0.615268,1.000000,1.000000,1.308400,-0.615268,-0.619368,154194701,1,2020-05-14 22:06:11.000,2020-05-14 20:52:00.000,39478042
2020-09-25 00:00:00.000,202000007287,"004685",1.7657,1.7657,-0.333032,-0.333032,1.000000,1.000000,1.765700,-0.333032,-0.337132,156959842,1,2020-09-25 23:05:16.000,2020-09-25 21:51:20.000,40836577
2020-12-30 00:00:00.000,202000007287,"004685",1.8389,1.8389,0.371159,0.371159,1.000000,1.000000,1.838900,0.371159,0.367059,177710097,1,2020-12-30 22:13:27.000,2020-12-30 20:52:03.000,44151000
2021-02-08 00:00:00.000,202000007287,"004685",1.6604,1.6604,0.223336,0.223336,1.000000,1.000000,1.660400,0.223336,0.219236,178474120,1,2021-02-08 22:17:11.000,2021-02-08 20:51:16.000,44672117
2021-03-29 00:00:00.000,202000007287,"004685",1.9080,1.9080,0.236407,0.236407,1.000000,1.000000,1.908000,0.236407,0.232307,178962645,1,2021-03-29 22:14:15.000,2021-03-29 20:52:00.000,45111257
2021-05-13 00:00:00.000,202000007287,"004685",2.0182,2.0182,-0.138545,-0.138545,1.000000,1.000000,2.018200,-0.138545,-0.142645,179466830,1,2021-05-13 22:14:53.000,2021-05-13 20:51:23.000,45569220
2021-07-21 00:00:00.000,202000007287,"004685",2.0909,2.0909,0.717726,0.717726,1.000000,1.000000,2.090900,0.717726,0.713626,196887394,1,2021-07-21 22:11:17.000,2021-07-21 20:51:51.000,46333801
2021-09-13 00:00:00.000,202000007287,"004685",2.3497,2.3497,1.127609,1.127609,1.000000,1.000000,2.349700,1.127609,1.123509,198691291,1,2021-09-13 22:16:59.000,2021-09-13 20:51:29.000,47843752
2021-11-05 00:00:00.000,202000007287,"004685",2.2184,2.2184,0.148977,0.148977,1.000000,1.000000,2.218400,0.148977,0.144877,199775222,1,2021-11-05 22:18:06.000,2021-11-05 20:51:59.000,49638747
2022-01-17 00:00:00.000,202000007287,"004685",2.6794,2.6794,1.078920,1.078920,1.000000,1.000000,2.679400,1.078920,1.074820,258974748,1,2022-01-18 01:13:03.000,2022-01-17 21:51:49.000,51372094
2022-09-26 00:00:00.000,202000007287,"004685",3.2095,3.2095,-2.146407,-2.146407,1.000000,1.000000,3.209500,-2.146407,-2.150507,270398995,1,2022-09-27 01:18:15.000,2022-09-26 22:48:19.000,55174650
